Provinsi,DATE,Tmax_C,Tmin_C,Tavg_C,PRCP,Tahun,Triwulan
BENGKULU,2024-10-02,33.77777777777778,24.388888888888893,28.444444444444443,0.0,2024,IV
BENGKULU,2024-10-03,34.388888888888886,24.77777777777777,29.05555555555556,99.99,2024,IV
BENGKULU,2024-10-04,33.611111111111114,24.61111111111111,27.555555555555557,0.04,2024,IV
BENGKULU,2024-10-05,31.72222222222222,24.27777777777778,26.5,0.08,2024,IV
BENGKULU,2024-10-06,31.22222222222222,24.222222222222214,27.38888888888889,0.01,2024,IV
BENGKULU,2024-10-07,32.22222222222222,24.388888888888893,28.05555555555556,0.0,2024,IV
BENGKULU,2024-10-08,33.77777777777778,24.388888888888893,29.11111111111111,0.0,2024,IV
BENGKULU,2024-10-09,34.0,24.77777777777777,28.61111111111111,0.0,2024,IV
BENGKULU,2024-10-10,33.77777777777778,25.222222222222225,28.5,0.24,2024,IV
BENGKULU,2024-10-11,31.0,24.72222222222222,27.22222222222222,0.49,2024,IV
BENGKULU,2024-10-12,31.11111111111111,24.222222222222214,27.05555555555556,0.43,2024,IV
BENGKULU,2024-10-13,30.0,24.111111111111114,25.72222222222222,0.98,2024,IV
BENGKULU,2024-10-14,30.5,23.38888888888889,26.22222222222222,0.09,2024,IV
BENGKULU,2024-10-15,32.388888888888886,23.38888888888889,27.83333333333333,0.12,2024,IV
BENGKULU,2024-10-16,33.77777777777778,24.111111111111114,29.05555555555556,0.0,2024,IV
BENGKULU,2024-10-17,32.77777777777778,22.88888888888889,28.666666666666668,0.0,2024,IV
BENGKULU,2024-10-18,32.77777777777778,22.27777777777777,28.22222222222222,0.0,2024,IV
BENGKULU,2024-10-19,32.5,23.000000000000004,28.22222222222222,0.0,2024,IV
BENGKULU,2024-10-20,32.388888888888886,23.38888888888889,28.05555555555556,0.0,2024,IV
BENGKULU,2024-10-21,32.611111111111114,25.222222222222225,28.22222222222222,0.0,2024,IV
BENGKULU,2024-10-22,31.22222222222222,24.388888888888893,27.61111111111111,0.16,2024,IV
BENGKULU,2024-10-23,31.0,24.388888888888893,27.61111111111111,0.0,2024,IV
BENGKULU,2024-10-24,33.888888888888886,25.0,28.5,0.0,2024,IV
BENGKULU,2024-10-25,33.0,23.61111111111111,28.55555555555556,0.0,2024,IV
BENGKULU,2024-10-26,33.77777777777778,23.61111111111111,28.55555555555556,0.0,2024,IV
BENGKULU,2024-10-27,33.22222222222222,23.5,28.444444444444443,0.0,2024,IV
BENGKULU,2024-10-28,33.72222222222222,23.88888888888889,28.77777777777778,0.0,2024,IV
BENGKULU,2024-10-29,34.27777777777778,23.88888888888889,29.11111111111111,0.02,2024,IV
BENGKULU,2024-10-30,33.22222222222222,24.5,29.11111111111111,99.99,2024,IV
BENGKULU,2024-10-31,32.888888888888886,24.0,27.83333333333333,0.0,2024,IV
BENGKULU,2024-11-01,33.0,24.0,28.22222222222222,0.12,2024,IV
BENGKULU,2024-11-02,32.27777777777778,24.388888888888893,26.722222222222214,0.33,2024,IV
BENGKULU,2024-11-03,32.27777777777778,24.0,26.944444444444443,0.05,2024,IV
BENGKULU,2024-11-04,32.0,24.0,27.722222222222225,99.99,2024,IV
BENGKULU,2024-11-05,32.611111111111114,24.72222222222222,28.22222222222222,0.0,2024,IV
BENGKULU,2024-11-06,31.22222222222222,24.388888888888893,26.333333333333336,0.43,2024,IV
BENGKULU,2024-11-07,31.0,23.77777777777778,25.72222222222222,1.02,2024,IV
BENGKULU,2024-11-08,32.888888888888886,22.11111111111111,27.944444444444443,0.0,2024,IV
BENGKULU,2024-11-09,33.72222222222222,24.27777777777778,28.05555555555556,0.04,2024,IV
BENGKULU,2024-11-10,32.72222222222222,24.388888888888893,27.05555555555556,0.02,2024,IV
BENGKULU,2024-11-11,30.22222222222222,24.388888888888893,27.16666666666667,0.03,2024,IV
BENGKULU,2024-11-12,31.88888888888889,24.388888888888893,27.33333333333333,0.43,2024,IV
BENGKULU,2024-11-13,32.27777777777778,23.111111111111107,27.38888888888889,0.75,2024,IV
BENGKULU,2024-11-14,31.0,23.88888888888889,26.38888888888889,0.17,2024,IV
BENGKULU,2024-11-15,31.11111111111111,24.0,27.722222222222225,99.99,2024,IV
BENGKULU,2024-11-16,31.0,24.27777777777778,27.27777777777777,0.08,2024,IV
BENGKULU,2024-11-17,31.61111111111111,24.77777777777777,27.88888888888889,0.31,2024,IV
BENGKULU,2024-11-22,31.22222222222222,23.000000000000004,27.05555555555556,0.02,2024,IV
BENGKULU,2024-11-23,27.61111111111111,23.61111111111111,25.0,0.94,2024,IV
BENGKULU,2024-11-24,32.0,23.61111111111111,27.33333333333333,0.51,2024,IV
BENGKULU,2024-11-25,30.77777777777778,24.0,27.555555555555557,0.06,2024,IV
BENGKULU,2024-11-26,32.0,24.61111111111111,27.88888888888889,0.0,2024,IV
BENGKULU,2024-11-27,30.61111111111111,24.222222222222214,27.16666666666667,0.0,2024,IV
BENGKULU,2024-11-28,31.38888888888889,24.111111111111114,28.000000000000004,0.12,2024,IV
BENGKULU,2024-11-29,30.0,24.77777777777777,27.33333333333333,0.0,2024,IV
BENGKULU,2024-11-30,32.111111111111114,24.77777777777777,28.38888888888889,0.35,2024,IV
BENGKULU,2024-12-02,27.5,22.77777777777778,24.66666666666667,0.24,2024,IV
BENGKULU,2024-12-03,29.61111111111111,22.77777777777778,26.944444444444443,0.0,2024,IV
BENGKULU,2024-12-04,30.5,23.111111111111107,26.333333333333336,0.75,2024,IV
BENGKULU,2024-12-05,28.22222222222222,23.000000000000004,24.88888888888889,0.87,2024,IV
BENGKULU,2024-12-06,29.61111111111111,23.000000000000004,26.333333333333336,0.01,2024,IV
BENGKULU,2024-12-07,28.22222222222222,23.38888888888889,26.05555555555556,0.39,2024,IV
BENGKULU,2024-12-08,31.38888888888889,24.222222222222214,27.944444444444443,0.0,2024,IV
BENGKULU,2024-12-09,30.72222222222222,24.88888888888889,26.888888888888893,0.12,2024,IV
BENGKULU,2024-12-10,31.61111111111111,24.88888888888889,28.000000000000004,0.0,2024,IV
BENGKULU,2024-12-11,30.77777777777778,24.111111111111114,27.05555555555556,0.0,2024,IV
BENGKULU,2024-12-12,31.88888888888889,21.888888888888893,26.11111111111111,0.24,2024,IV
BENGKULU,2024-12-13,32.611111111111114,21.0,28.277777777777786,0.0,2024,IV
BENGKULU,2024-12-14,32.72222222222222,23.61111111111111,28.22222222222222,0.28,2024,IV
BENGKULU,2024-12-15,31.5,23.5,27.61111111111111,0.08,2024,IV
BENGKULU,2024-12-16,31.77777777777778,24.0,25.83333333333333,0.98,2024,IV
BENGKULU,2024-12-17,31.61111111111111,24.0,27.83333333333333,99.99,2024,IV
BENGKULU,2024-12-18,29.72222222222222,24.388888888888893,26.55555555555556,0.31,2024,IV
BENGKULU,2024-12-19,29.5,23.111111111111107,24.944444444444446,0.35,2024,IV
BENGKULU,2024-12-20,32.0,23.111111111111107,26.0,0.54,2024,IV
BENGKULU,2024-12-21,31.0,23.5,28.000000000000004,99.99,2024,IV
BENGKULU,2024-12-22,32.0,24.27777777777778,28.55555555555556,0.0,2024,IV
BENGKULU,2024-12-23,30.5,23.38888888888889,25.666666666666668,0.83,2024,IV
BENGKULU,2024-12-24,31.38888888888889,23.277777777777786,27.38888888888889,0.0,2024,IV
BENGKULU,2024-12-25,31.22222222222222,24.77777777777777,27.722222222222225,0.0,2024,IV
BENGKULU,2024-12-26,32.77777777777778,24.61111111111111,28.5,0.0,2024,IV
BENGKULU,2024-12-27,32.388888888888886,24.5,28.5,0.0,2024,IV
BENGKULU,2024-12-28,32.611111111111114,24.27777777777778,28.83333333333333,0.0,2024,IV
BENGKULU,2024-12-29,31.38888888888889,23.77777777777778,27.83333333333333,99.99,2024,IV
BENGKULU,2024-12-30,30.38888888888889,23.72222222222222,27.666666666666668,99.99,2024,IV
BENGKULU,2024-12-31,32.388888888888886,23.77777777777778,28.166666666666668,0.63,2024,IV
KEPULAUAN RIAU,2018-01-01,30.11111111111111,23.111111111111107,26.77777777777778,0.0,2018,I
KEPULAUAN RIAU,2018-01-02,29.88888888888889,22.61111111111111,25.55555555555556,0.16,2018,I
KEPULAUAN RIAU,2018-01-03,30.38888888888889,22.0,27.38888888888889,0.04,2018,I
KEPULAUAN RIAU,2018-01-04,31.22222222222222,23.5,27.16666666666667,0.08,2018,I
KEPULAUAN RIAU,2018-01-05,30.5,23.277777777777786,26.888888888888893,0.28,2018,I
KEPULAUAN RIAU,2018-01-06,29.5,23.111111111111107,25.944444444444443,0.05,2018,I
KEPULAUAN RIAU,2018-01-07,31.38888888888889,22.22222222222222,28.38888888888889,0.0,2018,I
KEPULAUAN RIAU,2018-01-08,32.111111111111114,23.5,28.77777777777778,0.0,2018,I
KEPULAUAN RIAU,2018-01-09,29.38888888888889,23.5,26.0,0.35,2018,I
KEPULAUAN RIAU,2018-01-10,28.61111111111111,23.22222222222222,24.944444444444446,0.98,2018,I
KEPULAUAN RIAU,2018-01-11,29.61111111111111,23.22222222222222,25.72222222222222,6.14,2018,I
KEPULAUAN RIAU,2018-01-12,29.27777777777778,22.88888888888889,26.22222222222222,0.02,2018,I
KEPULAUAN RIAU,2018-01-13,26.77777777777778,23.000000000000004,24.55555555555556,1.34,2018,I
KEPULAUAN RIAU,2018-01-14,28.88888888888889,23.22222222222222,25.83333333333333,0.04,2018,I
KEPULAUAN RIAU,2018-01-15,28.77777777777778,23.77777777777778,26.5,0.22,2018,I
KEPULAUAN RIAU,2018-01-16,29.38888888888889,24.222222222222214,27.05555555555556,0.0,2018,I
KEPULAUAN RIAU,2018-01-17,29.72222222222222,23.77777777777778,27.0,0.02,2018,I
KEPULAUAN RIAU,2018-01-18,34.22222222222222,24.0,28.88888888888889,0.01,2018,I
KEPULAUAN RIAU,2018-01-19,29.77777777777778,24.0,27.22222222222222,0.04,2018,I
KEPULAUAN RIAU,2018-01-20,30.27777777777778,23.61111111111111,27.5,0.0,2018,I
KEPULAUAN RIAU,2018-01-21,30.77777777777778,23.111111111111107,27.88888888888889,0.0,2018,I
KEPULAUAN RIAU,2018-01-22,31.0,23.111111111111107,28.5,0.0,2018,I
KEPULAUAN RIAU,2018-01-23,31.22222222222222,23.22222222222222,28.38888888888889,0.0,2018,I
KEPULAUAN RIAU,2018-01-24,29.22222222222222,23.277777777777786,27.722222222222225,0.0,2018,I
KEPULAUAN RIAU,2018-01-25,30.0,23.22222222222222,26.944444444444443,0.1,2018,I
KEPULAUAN RIAU,2018-01-26,29.88888888888889,23.77777777777778,27.05555555555556,0.03,2018,I
KEPULAUAN RIAU,2018-01-27,29.77777777777778,24.222222222222214,27.27777777777777,0.0,2018,I
KEPULAUAN RIAU,2018-01-28,31.0,24.222222222222214,27.666666666666668,0.0,2018,I
KEPULAUAN RIAU,2018-01-29,30.27777777777778,24.388888888888893,28.000000000000004,0.0,2018,I
KEPULAUAN RIAU,2018-01-30,27.88888888888889,25.222222222222225,26.611111111111114,0.08,2018,I
KEPULAUAN RIAU,2018-01-31,31.22222222222222,24.222222222222214,28.22222222222222,0.0,2018,I
KEPULAUAN RIAU,2018-02-01,28.77777777777778,24.111111111111114,27.11111111111111,0.04,2018,I
KEPULAUAN RIAU,2018-02-02,28.22222222222222,23.72222222222222,25.38888888888889,1.3,2018,I
KEPULAUAN RIAU,2018-02-03,29.11111111111111,22.38888888888889,26.611111111111114,0.3,2018,I
KEPULAUAN RIAU,2018-02-04,28.22222222222222,25.0,26.55555555555556,0.04,2018,I
KEPULAUAN RIAU,2018-02-05,28.277777777777786,23.22222222222222,26.11111111111111,0.46,2018,I
KEPULAUAN RIAU,2018-02-06,29.0,23.22222222222222,26.38888888888889,0.2,2018,I
KEPULAUAN RIAU,2018-02-07,30.0,22.77777777777778,26.944444444444443,0.0,2018,I
KEPULAUAN RIAU,2018-02-08,30.22222222222222,22.38888888888889,26.944444444444443,0.0,2018,I
KEPULAUAN RIAU,2018-02-09,30.0,20.611111111111107,26.944444444444443,0.0,2018,I
KEPULAUAN RIAU,2018-02-10,29.77777777777778,22.61111111111111,27.11111111111111,0.0,2018,I
KEPULAUAN RIAU,2018-02-11,29.77777777777778,22.38888888888889,26.83333333333333,0.0,2018,I
KEPULAUAN RIAU,2018-02-12,30.77777777777778,20.500000000000004,27.16666666666667,0.0,2018,I
KEPULAUAN RIAU,2018-02-13,30.38888888888889,19.77777777777777,27.27777777777777,0.0,2018,I
KEPULAUAN RIAU,2018-02-14,30.38888888888889,22.38888888888889,27.722222222222225,0.0,2018,I
KEPULAUAN RIAU,2018-02-15,31.0,22.38888888888889,28.05555555555556,0.0,2018,I
KEPULAUAN RIAU,2018-02-16,31.61111111111111,22.5,28.000000000000004,0.0,2018,I
KEPULAUAN RIAU,2018-02-17,31.38888888888889,21.11111111111111,27.722222222222225,0.0,2018,I
KEPULAUAN RIAU,2018-02-18,30.88888888888889,20.38888888888889,27.33333333333333,0.0,2018,I
KEPULAUAN RIAU,2018-02-19,31.61111111111111,22.22222222222222,27.944444444444443,0.0,2018,I
KEPULAUAN RIAU,2018-02-20,26.611111111111114,23.77777777777778,24.77777777777777,0.24,2018,I
KEPULAUAN RIAU,2018-02-21,30.61111111111111,22.38888888888889,27.11111111111111,0.0,2018,I
KEPULAUAN RIAU,2018-02-22,30.77777777777778,22.38888888888889,27.38888888888889,0.04,2018,I
KEPULAUAN RIAU,2018-02-23,29.38888888888889,22.27777777777777,25.0,1.89,2018,I
KEPULAUAN RIAU,2018-02-24,29.38888888888889,22.38888888888889,26.611111111111114,0.11,2018,I
KEPULAUAN RIAU,2018-02-25,28.22222222222222,22.722222222222225,25.55555555555556,0.01,2018,I
KEPULAUAN RIAU,2018-02-26,31.77777777777778,22.77777777777778,27.61111111111111,0.0,2018,I
KEPULAUAN RIAU,2018-02-27,26.611111111111114,22.77777777777778,25.944444444444443,0.55,2018,I
KEPULAUAN RIAU,2018-02-28,31.22222222222222,22.77777777777778,28.000000000000004,0.0,2018,I
KEPULAUAN RIAU,2018-03-01,32.111111111111114,22.38888888888889,27.555555555555557,0.0,2018,I
KEPULAUAN RIAU,2018-03-02,31.38888888888889,23.38888888888889,27.722222222222225,0.0,2018,I
KEPULAUAN RIAU,2018-03-03,33.22222222222222,23.38888888888889,28.72222222222222,0.0,2018,I
KEPULAUAN RIAU,2018-03-04,32.0,23.72222222222222,28.72222222222222,0.0,2018,I
KEPULAUAN RIAU,2018-03-05,32.611111111111114,24.0,29.05555555555556,0.0,2018,I
KEPULAUAN RIAU,2018-03-06,32.72222222222222,24.222222222222214,26.944444444444443,0.47,2018,I
KEPULAUAN RIAU,2018-03-07,28.77777777777778,22.61111111111111,25.611111111111107,0.28,2018,I
KEPULAUAN RIAU,2018-03-08,31.5,20.777777777777786,27.444444444444446,0.0,2018,I
KEPULAUAN RIAU,2018-03-09,29.5,21.0,26.55555555555556,0.0,2018,I
KEPULAUAN RIAU,2018-03-10,30.77777777777778,24.77777777777777,28.33333333333333,0.0,2018,I
KEPULAUAN RIAU,2018-03-11,31.77777777777778,27.0,29.5,0.0,2018,I
KEPULAUAN RIAU,2018-03-12,31.61111111111111,24.5,28.22222222222222,0.0,2018,I
KEPULAUAN RIAU,2018-03-13,27.61111111111111,24.222222222222214,25.83333333333333,0.08,2018,I
KEPULAUAN RIAU,2018-03-14,31.88888888888889,23.22222222222222,28.77777777777778,0.0,2018,I
KEPULAUAN RIAU,2018-03-15,28.000000000000004,24.388888888888893,25.666666666666668,0.28,2018,I
KEPULAUAN RIAU,2018-03-16,31.61111111111111,23.22222222222222,28.38888888888889,0.0,2018,I
KEPULAUAN RIAU,2018-03-17,32.72222222222222,22.5,28.72222222222222,0.0,2018,I
KEPULAUAN RIAU,2018-03-18,31.27777777777778,26.722222222222214,28.277777777777786,0.33,2018,I
KEPULAUAN RIAU,2018-03-19,31.5,22.61111111111111,28.38888888888889,0.0,2018,I
KEPULAUAN RIAU,2018-03-20,31.77777777777778,23.38888888888889,28.166666666666668,0.0,2018,I
KEPULAUAN RIAU,2018-03-21,31.61111111111111,23.22222222222222,28.277777777777786,0.0,2018,I
KEPULAUAN RIAU,2018-03-22,32.611111111111114,23.22222222222222,28.33333333333333,0.0,2018,I
KEPULAUAN RIAU,2018-03-23,32.388888888888886,22.5,28.38888888888889,0.0,2018,I
KEPULAUAN RIAU,2018-03-24,26.11111111111111,24.388888888888893,25.0,0.2,2018,I
KEPULAUAN RIAU,2018-03-25,31.11111111111111,22.61111111111111,26.333333333333336,0.0,2018,I
KEPULAUAN RIAU,2018-03-26,31.77777777777778,22.11111111111111,28.05555555555556,0.0,2018,I
KEPULAUAN RIAU,2018-03-27,30.27777777777778,22.22222222222222,27.77777777777778,0.0,2018,I
KEPULAUAN RIAU,2018-03-28,30.77777777777778,23.38888888888889,28.277777777777786,0.0,2018,I
KEPULAUAN RIAU,2018-03-29,31.77777777777778,23.5,28.38888888888889,0.0,2018,I
KEPULAUAN RIAU,2018-03-30,32.388888888888886,23.38888888888889,28.72222222222222,0.0,2018,I
KEPULAUAN RIAU,2018-03-31,30.61111111111111,22.11111111111111,27.88888888888889,0.0,2018,I
KEPULAUAN RIAU,2018-04-01,32.388888888888886,22.11111111111111,28.72222222222222,0.0,2018,II
KEPULAUAN RIAU,2018-04-02,32.0,21.77777777777778,28.666666666666668,0.0,2018,II
KEPULAUAN RIAU,2018-04-03,31.22222222222222,22.22222222222222,27.16666666666667,0.0,2018,II
KEPULAUAN RIAU,2018-04-04,32.0,22.27777777777777,28.55555555555556,0.0,2018,II
KEPULAUAN RIAU,2018-04-05,31.5,22.38888888888889,28.38888888888889,0.01,2018,II
KEPULAUAN RIAU,2018-04-06,31.38888888888889,23.61111111111111,26.5,0.0,2018,II
KEPULAUAN RIAU,2018-04-07,34.22222222222222,22.77777777777778,31.166666666666668,0.0,2018,II
KEPULAUAN RIAU,2018-04-08,33.27777777777778,23.38888888888889,29.55555555555556,0.0,2018,II
KEPULAUAN RIAU,2018-04-09,32.72222222222222,23.22222222222222,28.5,0.2,2018,II
KEPULAUAN RIAU,2018-04-10,29.38888888888889,24.222222222222214,26.944444444444443,0.01,2018,II
KEPULAUAN RIAU,2018-04-11,30.0,23.5,26.5,0.29,2018,II
KEPULAUAN RIAU,2018-04-12,31.72222222222222,23.5,26.38888888888889,3.28,2018,II
KEPULAUAN RIAU,2018-04-13,30.0,24.222222222222214,27.33333333333333,0.03,2018,II
KEPULAUAN RIAU,2018-04-15,28.38888888888889,22.61111111111111,25.33333333333333,1.69,2018,II
KEPULAUAN RIAU,2018-04-16,29.61111111111111,24.61111111111111,25.944444444444443,0.39,2018,II
KEPULAUAN RIAU,2018-04-17,30.61111111111111,22.61111111111111,27.88888888888889,99.99,2018,II
KEPULAUAN RIAU,2018-04-18,28.61111111111111,26.611111111111114,27.444444444444446,0.0,2018,II
KEPULAUAN RIAU,2018-04-19,31.77777777777778,23.61111111111111,28.61111111111111,0.0,2018,II
KEPULAUAN RIAU,2018-04-20,32.388888888888886,24.0,29.61111111111111,0.0,2018,II
KEPULAUAN RIAU,2018-04-21,31.77777777777778,24.0,28.55555555555556,0.0,2018,II
KEPULAUAN RIAU,2018-04-22,32.22222222222222,28.000000000000004,30.27777777777778,0.0,2018,II
KEPULAUAN RIAU,2018-04-23,32.611111111111114,22.722222222222225,29.27777777777778,0.0,2018,II
KEPULAUAN RIAU,2018-04-24,32.611111111111114,28.38888888888889,30.38888888888889,0.0,2018,II
KEPULAUAN RIAU,2018-04-25,31.77777777777778,23.61111111111111,28.33333333333333,0.0,2018,II
KEPULAUAN RIAU,2018-04-27,33.77777777777778,22.61111111111111,30.0,0.0,2018,II
KEPULAUAN RIAU,2018-04-28,33.77777777777778,28.22222222222222,30.77777777777778,0.0,2018,II
KEPULAUAN RIAU,2018-04-29,34.388888888888886,24.61111111111111,29.77777777777778,0.0,2018,II
KEPULAUAN RIAU,2018-04-30,32.5,24.77777777777777,30.5,0.0,2018,II
KEPULAUAN RIAU,2018-05-01,33.111111111111114,23.38888888888889,30.444444444444443,0.0,2018,II
KEPULAUAN RIAU,2018-05-02,31.77777777777778,23.38888888888889,28.944444444444443,0.0,2018,II
KEPULAUAN RIAU,2018-05-03,32.388888888888886,23.38888888888889,29.55555555555556,0.0,2018,II
KEPULAUAN RIAU,2018-05-04,32.388888888888886,24.388888888888893,28.5,0.08,2018,II
KEPULAUAN RIAU,2018-05-05,34.0,24.222222222222214,30.166666666666668,0.0,2018,II
KEPULAUAN RIAU,2018-05-06,32.388888888888886,25.38888888888889,29.55555555555556,0.0,2018,II
KEPULAUAN RIAU,2018-05-07,27.38888888888889,23.38888888888889,24.83333333333333,0.64,2018,II
KEPULAUAN RIAU,2018-05-08,32.77777777777778,22.22222222222222,29.22222222222222,0.0,2018,II
KEPULAUAN RIAU,2018-05-09,33.22222222222222,23.38888888888889,30.166666666666668,0.0,2018,II
KEPULAUAN RIAU,2018-05-10,33.111111111111114,23.61111111111111,29.33333333333333,0.0,2018,II
KEPULAUAN RIAU,2018-05-11,33.22222222222222,23.72222222222222,29.22222222222222,0.0,2018,II
KEPULAUAN RIAU,2018-05-12,32.388888888888886,23.77777777777778,28.38888888888889,0.0,2018,II
KEPULAUAN RIAU,2018-05-13,32.611111111111114,24.388888888888893,29.33333333333333,0.0,2018,II
KEPULAUAN RIAU,2018-05-14,33.22222222222222,23.22222222222222,28.77777777777778,0.19,2018,II
KEPULAUAN RIAU,2018-05-15,32.5,24.222222222222214,29.27777777777778,0.47,2018,II
KEPULAUAN RIAU,2018-05-16,28.38888888888889,23.5,25.55555555555556,0.04,2018,II
KEPULAUAN RIAU,2018-05-17,31.72222222222222,22.61111111111111,27.944444444444443,0.12,2018,II
KEPULAUAN RIAU,2018-05-18,31.88888888888889,24.0,28.666666666666668,0.16,2018,II
KEPULAUAN RIAU,2018-05-19,30.22222222222222,24.0,27.444444444444446,1.1,2018,II
KEPULAUAN RIAU,2018-05-20,30.88888888888889,24.222222222222214,27.33333333333333,0.12,2018,II
KEPULAUAN RIAU,2018-05-21,33.0,23.111111111111107,28.944444444444443,0.28,2018,II
KEPULAUAN RIAU,2018-05-22,32.0,23.111111111111107,29.22222222222222,0.0,2018,II
KEPULAUAN RIAU,2018-05-23,28.22222222222222,25.0,26.611111111111114,0.04,2018,II
KEPULAUAN RIAU,2018-05-24,31.61111111111111,24.222222222222214,27.05555555555556,1.14,2018,II
KEPULAUAN RIAU,2018-05-25,32.388888888888886,23.5,27.38888888888889,0.02,2018,II
KEPULAUAN RIAU,2018-05-26,30.38888888888889,24.222222222222214,26.83333333333333,0.08,2018,II
KEPULAUAN RIAU,2018-05-27,32.22222222222222,23.5,28.61111111111111,0.31,2018,II
KEPULAUAN RIAU,2018-05-28,30.11111111111111,25.0,26.944444444444443,0.13,2018,II
KEPULAUAN RIAU,2018-05-29,32.22222222222222,23.88888888888889,28.55555555555556,0.08,2018,II
KEPULAUAN RIAU,2018-05-30,31.38888888888889,23.61111111111111,29.0,0.0,2018,II
KEPULAUAN RIAU,2018-05-31,30.61111111111111,24.0,25.72222222222222,1.06,2018,II
KEPULAUAN RIAU,2018-06-02,30.72222222222222,25.777777777777786,27.83333333333333,0.02,2018,II
KEPULAUAN RIAU,2018-06-03,32.388888888888886,23.72222222222222,29.05555555555556,0.0,2018,II
KEPULAUAN RIAU,2018-06-04,32.611111111111114,23.22222222222222,30.5,0.0,2018,II
KEPULAUAN RIAU,2018-06-05,33.388888888888886,24.111111111111114,30.22222222222222,0.0,2018,II
KEPULAUAN RIAU,2018-06-06,33.27777777777778,24.222222222222214,30.27777777777778,0.0,2018,II
KEPULAUAN RIAU,2018-06-07,33.5,25.38888888888889,30.33333333333333,0.0,2018,II
KEPULAUAN RIAU,2018-06-08,32.611111111111114,24.388888888888893,30.0,0.0,2018,II
KEPULAUAN RIAU,2018-06-09,33.611111111111114,24.388888888888893,30.444444444444443,0.0,2018,II
KEPULAUAN RIAU,2018-06-10,33.77777777777778,26.77777777777778,30.666666666666668,0.0,2018,II
KEPULAUAN RIAU,2018-06-11,32.388888888888886,25.0,29.77777777777778,0.0,2018,II
KEPULAUAN RIAU,2018-06-12,33.388888888888886,24.61111111111111,28.666666666666668,0.03,2018,II
KEPULAUAN RIAU,2018-06-13,31.72222222222222,22.77777777777778,28.666666666666668,0.0,2018,II
KEPULAUAN RIAU,2018-06-14,32.5,24.388888888888893,29.5,0.0,2018,II
KEPULAUAN RIAU,2018-06-15,33.0,24.72222222222222,29.77777777777778,0.0,2018,II
KEPULAUAN RIAU,2018-06-16,34.72222222222222,24.0,29.666666666666668,0.0,2018,II
KEPULAUAN RIAU,2018-06-17,33.22222222222222,24.0,29.77777777777778,0.0,2018,II
KEPULAUAN RIAU,2018-06-18,33.0,23.61111111111111,29.77777777777778,0.0,2018,II
KEPULAUAN RIAU,2018-06-19,34.5,23.61111111111111,29.22222222222222,0.39,2018,II
KEPULAUAN RIAU,2018-06-21,29.61111111111111,23.38888888888889,27.83333333333333,0.0,2018,II
KEPULAUAN RIAU,2018-06-22,31.27777777777778,23.22222222222222,29.05555555555556,99.99,2018,II
KEPULAUAN RIAU,2018-06-23,30.0,23.38888888888889,27.88888888888889,0.0,2018,II
KEPULAUAN RIAU,2018-06-24,30.61111111111111,22.88888888888889,26.333333333333336,2.64,2018,II
KEPULAUAN RIAU,2018-06-25,28.77777777777778,23.000000000000004,25.11111111111111,3.31,2018,II
KEPULAUAN RIAU,2018-06-26,31.61111111111111,23.000000000000004,28.000000000000004,0.0,2018,II
KEPULAUAN RIAU,2018-06-27,31.38888888888889,22.77777777777778,28.166666666666668,0.0,2018,II
KEPULAUAN RIAU,2018-06-28,30.61111111111111,23.72222222222222,27.555555555555557,0.0,2018,II
KEPULAUAN RIAU,2018-06-29,31.22222222222222,27.61111111111111,29.27777777777778,0.02,2018,II
KEPULAUAN RIAU,2018-06-30,30.22222222222222,22.77777777777778,27.0,0.2,2018,II
KEPULAUAN RIAU,2018-07-01,31.77777777777778,23.5,27.944444444444443,0.0,2018,III
KEPULAUAN RIAU,2018-07-02,29.77777777777778,23.22222222222222,26.166666666666664,0.08,2018,III
KEPULAUAN RIAU,2018-07-03,31.0,23.111111111111107,26.944444444444443,0.12,2018,III
KEPULAUAN RIAU,2018-07-04,31.61111111111111,22.77777777777778,28.444444444444443,0.0,2018,III
KEPULAUAN RIAU,2018-07-05,32.111111111111114,23.61111111111111,28.33333333333333,0.0,2018,III
KEPULAUAN RIAU,2018-07-06,32.388888888888886,23.61111111111111,28.111111111111107,0.04,2018,III
KEPULAUAN RIAU,2018-07-07,31.61111111111111,23.277777777777786,28.444444444444443,0.0,2018,III
KEPULAUAN RIAU,2018-07-08,34.0,24.222222222222214,30.11111111111111,0.0,2018,III
KEPULAUAN RIAU,2018-07-09,33.111111111111114,24.222222222222214,29.72222222222222,0.0,2018,III
KEPULAUAN RIAU,2018-07-10,31.88888888888889,25.27777777777778,29.33333333333333,0.01,2018,III
KEPULAUAN RIAU,2018-07-11,32.22222222222222,25.222222222222225,28.38888888888889,0.0,2018,III
KEPULAUAN RIAU,2018-07-12,33.388888888888886,23.22222222222222,29.61111111111111,0.0,2018,III
KEPULAUAN RIAU,2018-07-13,34.22222222222222,24.0,29.666666666666668,0.0,2018,III
KEPULAUAN RIAU,2018-07-14,34.388888888888886,23.38888888888889,30.05555555555556,0.0,2018,III
KEPULAUAN RIAU,2018-07-15,34.0,24.388888888888893,29.83333333333333,0.0,2018,III
KEPULAUAN RIAU,2018-07-16,33.388888888888886,23.61111111111111,29.38888888888889,0.0,2018,III
KEPULAUAN RIAU,2018-07-17,34.611111111111114,23.72222222222222,30.166666666666668,0.0,2018,III
KEPULAUAN RIAU,2018-07-18,34.77777777777778,24.111111111111114,29.88888888888889,0.0,2018,III
